"YEAR","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"unlicensed_driving","Police issued",12,0,46
2023,"unlicensed_driving","Police issued",12,0,59
2023,"unlicensed_driving","Police issued",12,0,79
2023,"unlicensed_driving","Police issued",12,3,10
2023,"unlicensed_driving","Police issued",12,4,9
2023,"unlicensed_driving","Police issued",12,8,30
2023,"unlicensed_driving","Police issued",13,0,0
2023,"unlicensed_driving","Police issued",13,0,29
2023,"unlicensed_driving","Police issued",13,0,44
2023,"unlicensed_driving","Police issued",13,0,53
2023,"unlicensed_driving","Police issued",13,0,74
2023,"unlicensed_driving","Police issued",13,0,77
2023,"unlicensed_driving","Police issued",13,10,53
2023,"unlicensed_driving","Police issued",13,16,94
2023,"unlicensed_driving","Police issued",14,0,0
2023,"unlicensed_driving","Police issued",14,0,40
2023,"unlicensed_driving","Police issued",14,0,45
2023,"unlicensed_driving","Police issued",14,0,52
2023,"unlicensed_driving","Police issued",14,0,59
2023,"unlicensed_driving","Police issued",14,0,63
2023,"unlicensed_driving","Police issued",14,0,68
2023,"unlicensed_driving","Police issued",14,1,14
2023,"unlicensed_driving","Police issued",14,11,43
2023,"unlicensed_driving","Police issued",15,0,0
2023,"unlicensed_driving","Police issued",15,0,23
2023,"unlicensed_driving","Police issued",15,0,37
2023,"unlicensed_driving","Police issued",15,0,43
2023,"unlicensed_driving","Police issued",15,0,48
2023,"unlicensed_driving","Police issued",15,0,60
2023,"unlicensed_driving","Police issued",15,3,17
2023,"unlicensed_driving","Police issued",15,16,41
2023,"unlicensed_driving","Police issued",15,16,46
2023,"unlicensed_driving","Police issued",15,21,49
2023,"unlicensed_driving","Police issued",16,0,0
2023,"unlicensed_driving","Police issued",16,0,49
2023,"unlicensed_driving","Police issued",16,0,55
2023,"unlicensed_driving","Police issued",16,0,81
2023,"unlicensed_driving","Police issued",16,1,6
2023,"unlicensed_driving","Police issued",16,2,13
2023,"unlicensed_driving","Police issued",17,0,0
2023,"unlicensed_driving","Police issued",17,0,5
2023,"unlicensed_driving","Police issued",17,16,48
2023,"unlicensed_driving","Police issued",18,0,0
2023,"unlicensed_driving","Police issued",18,9,48
2023,"unlicensed_driving","Police issued",19,0,0
2023,"unlicensed_driving","Police issued",19,0,28
2023,"unlicensed_driving","Police issued",19,0,69
2023,"unlicensed_driving","Police issued",19,1,6
2023,"unlicensed_driving","Police issued",19,1,11
2023,"unlicensed_driving","Police issued",19,2,11
2023,"unlicensed_driving","Police issued",20,0,0
2023,"unlicensed_driving","Police issued",20,0,42
2023,"unlicensed_driving","Police issued",20,0,74
2023,"unlicensed_driving","Police issued",20,11,65
2023,"unlicensed_driving","Police issued",21,0,0
2023,"unlicensed_driving","Police issued",21,0,59
2023,"unlicensed_driving","Police issued",21,0,81
2023,"unlicensed_driving","Police issued",21,0,6
2023,"unlicensed_driving","Police issued",21,1,9
2023,"unlicensed_driving","Police issued",21,3,6
2023,"unlicensed_driving","Police issued",21,9,46
2023,"unlicensed_driving","Police issued",22,0,0
2023,"unlicensed_driving","Police issued",23,0,0
2023,"unlicensed_driving","Police issued",23,2,9
2023,"unlicensed_driving","Police issued",24,0,0
2023,"unlicensed_driving","Police issued",25,0,0
2023,"unlicensed_driving","Police issued",25,0,52
2023,"unlicensed_driving","Police issued",25,0,57
2023,"unlicensed_driving","Police issued",25,0,80
2023,"unlicensed_driving","Police issued",25,1,9
2023,"unlicensed_driving","Police issued",25,1,10
2023,"unlicensed_driving","Police issued",26,0,0
2023,"unlicensed_driving","Police issued",26,0,118
2023,"unlicensed_driving","Police issued",26,19,68
2023,"unlicensed_driving","Police issued",27,0,72
2023,"unlicensed_driving","Police issued",27,0,180
2023,"unlicensed_driving","Police issued",28,0,0
2023,"unlicensed_driving","Police issued",28,37,335
2023,"unlicensed_driving","Police issued",29,0,0
2023,"unlicensed_driving","Police issued",29,30,317
2023,"unlicensed_driving","Police issued",30,0,0
2023,"unlicensed_driving","Police issued",30,0,71
2023,"unlicensed_driving","Police issued",30,0,166
2023,"unlicensed_driving","Police issued",30,0,185
2023,"unlicensed_driving","Police issued",30,44,358
2023,"unlicensed_driving","Police issued",31,0,128
2023,"unlicensed_driving","Police issued",31,36,321
2023,"unlicensed_driving","Police issued",33,0,0
2023,"unlicensed_driving","Police issued",33,0,155
2023,"unlicensed_driving","Police issued",34,0,0
2023,"unlicensed_driving","Police issued",34,0,86
2023,"unlicensed_driving","Police issued",34,0,143
2023,"unlicensed_driving","Police issued",36,0,0
2023,"unlicensed_driving","Police issued",37,0,0
2023,"unlicensed_driving","Police issued",37,0,102
2023,"unlicensed_driving","Police issued",37,0,168
2023,"unlicensed_driving","Police issued",39,0,189
2023,"unlicensed_driving","Police issued",40,0,129
2023,"unlicensed_driving","Police issued",40,38,303
2023,"unlicensed_driving","Police issued",40,47,370
2023,"unlicensed_driving","Police issued",43,26,291
2023,"unlicensed_driving","Police issued",43,55,360
2023,"unlicensed_driving","Police issued",44,0,0
2023,"unlicensed_driving","Police issued",44,24,309
2023,"unlicensed_driving","Police issued",45,0,155
2023,"unlicensed_driving","Police issued",45,31,325
2023,"unlicensed_driving","Police issued",45,40,397
2023,"unlicensed_driving","Police issued",46,19,306
2023,"unlicensed_driving","Police issued",47,0,157
2023,"unlicensed_driving","Police issued",47,33,356
2023,"unlicensed_driving","Police issued",48,0,119
2023,"unlicensed_driving","Police issued",48,30,339
2023,"unlicensed_driving","Police issued",48,37,347
2023,"unlicensed_driving","Police issued",49,22,303
2023,"unlicensed_driving","Police issued",49,26,311
2023,"unlicensed_driving","Police issued",50,0,155
2023,"unlicensed_driving","Police issued",50,37,317
2023,"unlicensed_driving","Police issued",50,54,314
2023,"unlicensed_driving","Police issued",51,106,623
2023,"unlicensed_driving","Police issued",52,0,185
2023,"unlicensed_driving","Police issued",52,40,446
2023,"unlicensed_driving","Police issued",53,0,0
2023,"unlicensed_driving","Police issued",54,21,270
2023,"unlicensed_driving","Police issued",55,0,177
2023,"unlicensed_driving","Police issued",55,0,184
2023,"unlicensed_driving","Police issued",55,0,186
2023,"unlicensed_driving","Police issued",55,29,322
2023,"unlicensed_driving","Police issued",56,0,0
2023,"unlicensed_driving","Police issued",56,0,280
2023,"unlicensed_driving","Police issued",57,0,160
2023,"unlicensed_driving","Police issued",57,0,164
2023,"unlicensed_driving","Police issued",57,0,178
2023,"unlicensed_driving","Police issued",58,0,0
2023,"unlicensed_driving","Police issued",58,0,150
2023,"unlicensed_driving","Police issued",58,96,514
2023,"unlicensed_driving","Police issued",59,0,0
2023,"unlicensed_driving","Police issued",60,0,0
2023,"unlicensed_driving","Police issued",60,0,168
2023,"unlicensed_driving","Police issued",61,0,0
2023,"unlicensed_driving","Police issued",62,0,146
2023,"unlicensed_driving","Police issued",62,0,158
2023,"unlicensed_driving","Police issued",62,40,325
2023,"unlicensed_driving","Police issued",63,0,0
2023,"unlicensed_driving","Police issued",63,70,522
2023,"unlicensed_driving","Police issued",64,0,176
2023,"unlicensed_driving","Police issued",64,71,540
2023,"unlicensed_driving","Police issued",64,93,537
2023,"unlicensed_driving","Police issued",67,0,0
2023,"unlicensed_driving","Police issued",67,0,430
2023,"unlicensed_driving","Police issued",68,0,0
2023,"unlicensed_driving","Police issued",68,0,273
2023,"unlicensed_driving","Police issued",68,75,532
2023,"unlicensed_driving","Police issued",69,88,543
2023,"unlicensed_driving","Police issued",70,0,277
2023,"unlicensed_driving","Police issued",71,0,0
2023,"unlicensed_driving","Police issued",71,0,492
2023,"unlicensed_driving","Police issued",72,0,0
2023,"unlicensed_driving","Police issued",72,41,375
2023,"unlicensed_driving","Police issued",73,0,0
2023,"unlicensed_driving","Police issued",74,0,212
2023,"unlicensed_driving","Police issued",74,0,302
2023,"unlicensed_driving","Police issued",76,0,0
2023,"unlicensed_driving","Police issued",78,13,51
2023,"unlicensed_driving","Police issued",78,20,44
2023,"unlicensed_driving","Police issued",78,92,570
2023,"unlicensed_driving","Police issued",81,19,70
2023,"unlicensed_driving","Police issued",82,0,0
2023,"unlicensed_driving","Police issued",82,0,243
2023,"unlicensed_driving","Police issued",82,0,479
2023,"unlicensed_driving","Police issued",82,20,49
2023,"unlicensed_driving","Police issued",82,80,590
2023,"unlicensed_driving","Police issued",83,0,0
2023,"unlicensed_driving","Police issued",84,0,0
2023,"unlicensed_driving","Police issued",84,0,265
2023,"unlicensed_driving","Police issued",85,0,0
2023,"unlicensed_driving","Police issued",85,0,286
2023,"unlicensed_driving","Police issued",85,30,50
2023,"unlicensed_driving","Police issued",85,97,504
2023,"unlicensed_driving","Police issued",88,0,413
2023,"unlicensed_driving","Police issued",88,21,53
2023,"unlicensed_driving","Police issued",89,21,52
2023,"unlicensed_driving","Police issued",91,0,414
2023,"unlicensed_driving","Police issued",91,0,460
2023,"unlicensed_driving","Police issued",92,0,0
2023,"unlicensed_driving","Police issued",92,19,61
2023,"unlicensed_driving","Police issued",93,0,464
2023,"unlicensed_driving","Police issued",93,77,522
2023,"unlicensed_driving","Police issued",94,0,0
2023,"unlicensed_driving","Police issued",94,0,280
2023,"unlicensed_driving","Police issued",95,0,527
2023,"unlicensed_driving","Police issued",96,0,0
2023,"unlicensed_driving","Police issued",97,0,0
2023,"unlicensed_driving","Police issued",97,0,292
2023,"unlicensed_driving","Police issued",97,0,482
2023,"unlicensed_driving","Police issued",97,0,520
2023,"unlicensed_driving","Police issued",98,0,388
2023,"unlicensed_driving","Police issued",98,0,464
2023,"unlicensed_driving","Police issued",100,0,0
2023,"unlicensed_driving","Police issued",100,21,66
2023,"unlicensed_driving","Police issued",101,18,48
2023,"unlicensed_driving","Police issued",101,100,661
2023,"unlicensed_driving","Police issued",102,0,442
2023,"unlicensed_driving","Police issued",104,0,0
2023,"unlicensed_driving","Police issued",104,0,425
2023,"unlicensed_driving","Police issued",105,12,71
2023,"unlicensed_driving","Police issued",105,14,49
2023,"unlicensed_driving","Police issued",106,0,260
2023,"unlicensed_driving","Police issued",106,0,337
2023,"unlicensed_driving","Police issued",107,0,0
2023,"unlicensed_driving","Police issued",109,0,0
2023,"unlicensed_driving","Police issued",109,0,416
2023,"unlicensed_driving","Police issued",110,0,0
2023,"unlicensed_driving","Police issued",110,0,413
2023,"unlicensed_driving","Police issued",112,0,437
2023,"unlicensed_driving","Police issued",112,0,567
2023,"unlicensed_driving","Police issued",113,0,449
2023,"unlicensed_driving","Police issued",114,0,0
2023,"unlicensed_driving","Police issued",116,0,0
2023,"unlicensed_driving","Police issued",116,0,398
2023,"unlicensed_driving","Police issued",118,0,0
2023,"unlicensed_driving","Police issued",118,0,280
2023,"unlicensed_driving","Police issued",120,0,0
2023,"unlicensed_driving","Police issued",122,0,0
2023,"unlicensed_driving","Police issued",124,0,572
2023,"unlicensed_driving","Police issued",128,0,0
2023,"unlicensed_driving","Police issued",129,0,0
2023,"unlicensed_driving","Police issued",130,0,0
2023,"unlicensed_driving","Police issued",131,0,618
2023,"unlicensed_driving","Police issued",132,0,508
2023,"unlicensed_driving","Police issued",133,0,0
2023,"unlicensed_driving","Police issued",134,0,454
2023,"unlicensed_driving","Police issued",135,0,0
2023,"unlicensed_driving","Police issued",136,0,0
2023,"unlicensed_driving","Police issued",140,0,0
2023,"unlicensed_driving","Police issued",142,0,0
2023,"unlicensed_driving","Police issued",146,0,0
2023,"unlicensed_driving","Police issued",148,0,671
2023,"unlicensed_driving","Police issued",152,0,0
2023,"unlicensed_driving","Police issued",152,0,661
2023,"unlicensed_driving","Police issued",152,0,744
2023,"unlicensed_driving","Police issued",154,0,541
2023,"unlicensed_driving","Police issued",155,0,611
2023,"unlicensed_driving","Police issued",158,0,692
2023,"unlicensed_driving","Police issued",175,0,670
2023,"unlicensed_driving","Police issued",190,0,667
2023,"unlicensed_driving","Police issued",198,0,717
2023,"unlicensed_driving","Police issued",203,34,119
2023,"unlicensed_driving","Police issued",204,29,150
2023,"unlicensed_driving","Police issued",208,39,149
2023,"unlicensed_driving","Police issued",209,36,129
2023,"unlicensed_driving","Police issued",209,46,140
2023,"unlicensed_driving","Police issued",212,0,746
2023,"unlicensed_driving","Police issued",212,38,144
2023,"unlicensed_driving","Police issued",212,40,138
2023,"unlicensed_driving","Police issued",214,0,773
2023,"unlicensed_driving","Police issued",220,45,176
2023,"unlicensed_driving","Police issued",222,0,0
2023,"unlicensed_driving","Police issued",228,76,126
2023,"unlicensed_driving","Police issued",229,0,0
2023,"unlicensed_driving","Police issued",230,34,158
2023,"unlicensed_driving","Police issued",230,72,168
2023,"unlicensed_driving","Police issued",234,0,0
2023,"unlicensed_driving","Police issued",234,0,800
2023,"unlicensed_driving","Police issued",236,66,137
2023,"unlicensed_driving","Police issued",238,33,181
2023,"unlicensed_driving","Police issued",239,44,176
2023,"unlicensed_driving","Police issued",239,58,131
2023,"unlicensed_driving","Police issued",247,0,0
2023,"unlicensed_driving","Police issued",249,0,0
2023,"unlicensed_driving","Police issued",249,35,199
2023,"unlicensed_driving","Police issued",249,39,142
2023,"unlicensed_driving","Police issued",251,59,132
2023,"unlicensed_driving","Police issued",253,0,0
2023,"unlicensed_driving","Police issued",253,65,151
2023,"unlicensed_driving","Police issued",259,48,152
2023,"unlicensed_driving","Police issued",261,0,0
2023,"unlicensed_driving","Police issued",268,0,0
2023,"unlicensed_driving","Police issued",269,0,0
2023,"unlicensed_driving","Police issued",275,63,160
2023,"unlicensed_driving","Police issued",276,46,155
2023,"unlicensed_driving","Police issued",278,0,0
2023,"unlicensed_driving","Police issued",289,66,175
2023,"unlicensed_driving","Police issued",302,0,0
2023,"unlicensed_driving","Police issued",311,69,170
2023,"unlicensed_driving","Police issued",27701,0,0
